SUB_ICB_LOCATION_CODE,SUB_ICB_LOCATION_ONS_CODE,SUB_ICB_LOCATION_NAME,ICB_ONS_CODE,ICB_NAME,REGION_ONS_CODE,REGION_NAME,APPOINTMENT_MONTH,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
26A,E38000239,NHS Norfolk and Waveney ICB - 26A,E54000022,NHS Norfolk and Waveney Integrated Care Board,E40000007,East of England,JUL2023,Attended,GP,Telephone,15  to 21 Days,3099
26A,E38000239,NHS Norfolk and Waveney ICB - 26A,E54000022,NHS Norfolk and Waveney Integrated Care Board,E40000007,East of England,JUL2023,Attended,GP,Telephone,2 to 7 Days,6920
26A,E38000239,NHS Norfolk and Waveney ICB - 26A,E54000022,NHS Norfolk and Waveney Integrated Care Board,E40000007,East of England,JUL2023,Attended,GP,Telephone,22  to 28 Days,1689
26A,E38000239,NHS Norfolk and Waveney ICB - 26A,E54000022,NHS Norfolk and Waveney Integrated Care Board,E40000007,East of England,JUL2023,Attended,GP,Telephone,8  to 14 Days,5196
26A,E38000239,NHS Norfolk and Waveney ICB - 26A,E54000022,NHS Norfolk and Waveney Integrated Care Board,E40000007,East of England,JUL2023,Attended,GP,Telephone,More than 28 Days,1196
26A,E38000239,NHS Norfolk and Waveney ICB - 26A,E54000022,NHS Norfolk and Waveney Integrated Care Board,E40000007,East of England,JUL2023,Attended,GP,Telephone,Same Day,33611
26A,E38000239,NHS Norfolk and Waveney ICB - 26A,E54000022,NHS Norfolk and Waveney Integrated Care Board,E40000007,East of England,JUL2023,Attended,GP,Telephone,Unknown / Data Quality,5
26A,E38000239,NHS Norfolk and Waveney ICB - 26A,E54000022,NHS Norfolk and Waveney Integrated Care Board,E40000007,East of England,JUL2023,Attended,GP,Unknown,1 Day,5
26A,E38000239,NHS Norfolk and Waveney ICB - 26A,E54000022,NHS Norfolk and Waveney Integrated Care Board,E40000007,East of England,JUL2023,Attended,GP,Unknown,15  to 21 Days,5
26A,E38000239,NHS Norfolk and Waveney ICB - 26A,E54000022,NHS Norfolk and Waveney Integrated Care Board,E40000007,East of England,JUL2023,Attended,GP,Unknown,2 to 7 Days,4
26A,E38000239,NHS Norfolk and Waveney ICB - 26A,E54000022,NHS Norfolk and Waveney Integrated Care Board,E40000007,East of England,JUL2023,Attended,GP,Unknown,22  to 28 Days,2
26A,E38000239,NHS Norfolk and Waveney ICB - 26A,E54000022,NHS Norfolk and Waveney Integrated Care Board,E40000007,East of England,JUL2023,Attended,GP,Unknown,8  to 14 Days,8
26A,E38000239,NHS Norfolk and Waveney ICB - 26A,E54000022,NHS Norfolk and Waveney Integrated Care Board,E40000007,East of England,JUL2023,Attended,GP,Unknown,More than 28 Days,14
